_id,word1,word2
6094,ጥሩ ነው,Bareedaadha
6095,ጥሩ ነዉ,"Ba’eessa, Gaariidha"
6096,ጥሪ,Waamicha
6097,ጥሪ ነዉ,Waamichaa
6098,ጥራ,Waami
6099,ጥሬ,"Callaa, Dheedhii"
6100,ጥርስ,Ilkaan
6101,ጥርቅም,Kuusaa
6102,ጥርጣሬ,"Shakka, Shakkii"
6103,ጥቁር,"Guraacha, Gurraacha, Gurraachaa, Gurracha"
6104,ጥቂት,Xiqqaa
6105,ጥቅል,Maraa
6106,ጥቅም,"Bu’aa, Faayidaa, Faayyidaa, Faidaa, Faydaan"
6107,ጥቅምት,Onkololeessa
6108,ጥቅጥቅ ያለ,Goboo
6109,ጥቆማ,"Beeksisa, Himannaa"
6110,ጥበስ,Waaddii
6111,ጥበቃ,"Eeeggannaa, Eegumsa"
6112,ጥበብ,Ogummaa
6113,ጥበት,Dhiphina
6114,ጥባ,Xuuxii
6115,ጥብስ,Waaddii
6116,ጥናት,"Qo’annaa, Qorannoo"
6117,ጥንቃቄ,Eeggannoo
6118,ጥንት,Baradurii
6119,ጥንቸል,Illeettii
6120,ጥንካሬ,"Cimina, Jabeenya"
6121,ጥንዚዛ,Boonbii
6122,ጥንድ,"Cimdii, Lakkuu"
6123,ጥዋት,Ganama
6124,ጥያቄ,"Gaaffi, Gaaffii"
6125,ጥይት,"Dhukaasa, Rasaasa, Rasaasaa"
6126,ጥድፊያ,Saffisa
6127,ጥጃ,"Jabbii, Jibichaa"
6128,ጥገና,Suphaa
6129,ጥገኛ,"Maxxantu, Maxxantuu"
6130,ጥገኝነት,Maxxantummaa
6131,ጥጋበኛ,"Quftuma, Quufaa"
6132,ጥጥ,"Jibrii, Jirbii"
6133,ጥፊ,"Kabalaa, Kaballaa"
6134,ጥፋት,"Baddii, Badiisa, Baleessa, Baleessaa, Balleessaa"
6135,ጥፍር,Qeensa
6136,ጥፍር መቁረጥ,Qoruu
6137,ጥፍር መቁረጫ,Qortuu
6138,ጦማር,Barreessaa
6139,ጦር,"Eebboo, Eeboo, Waraana, Xiyyee"
6140,ጦርነት,"Waraana, Woraana"
6141,ጦጣ,"Qalaamee, Qalamee"
6142,ጨለመ,Dukkanaa’e
6143,ጨለማ,Dukkana
6144,ጨሌ,"Calee, Callee"
6145,ጨመረ,"Dabale, Naqee"
6146,ጨመረለት,Dabaleef
6147,ጨመቀ,Cuunfe
6148,ጨማመረ,Daddabale
6149,ጨምሩ,Dabalaa
6150,ጨረሰ,"Fiixee, Fixe, Raawwatee"
6151,ጨረሱ,Fiixaan
6152,ጨረር,Calaqqisa
6153,ጨረቃ,"Addeessa, Baatii"
6154,ጨርሰዉ,Fixaan
6155,ጨርሱ,"Raawadha, Xumuraa"
6156,ጨርስ,Xumuri
6157,ጨቅላ,Daa’ima
6158,ጨቋኝ,Cunqursaa
6159,ጨኳኝ,Cunqursaa
6160,ጨወታዉ,Haasa’ichaa
6161,ጨዋታ,Tapha
6162,ጨዋታዎች,Taphoota
6163,ጨው,Soogidda
6164,ጨዉ,Ashaboo
6165,ጨጓ+ራ,Garaacha
6166,ጨጓራ,Garaacha
6167,ጨፌ,Caffee
6168,ጩሀት,"Iiyyuu, Wacci"
6169,ጩሁ,Iyyaa
6170,ጩህ,Iyyii
6171,ጩሉሌ,Culullee
6172,ጩኸት,Iyyuu
6173,ጫማ,"Kobee, Kophee"
6174,ጫት,"Caati, Jimaa"
6175,ጫነ,Fe’e
6176,ጫን,Fa’i
6177,ጫካ,Bosona
6178,ጫወታ,Xaba
6179,ጫወታዉ,Taphicha
6180,ጫዋታ,"Haasaa, Tapha"
6181,ጫጩት,Cuucii
6182,ጫፍ,"Fixxe, Qarqara"
6183,ጭልፊት,"Cullullee, Culullee"
6184,ጭልፋ,Cilfaa
6185,ጭማሪ,Dabalata
6186,ጭማቂ,"Cuumfaa, Cuunfaa"
6187,ጭረት,Madaa xiqqaa
6188,ጭራ,Eegee
6189,ጭራሮ,Hanxaxii
6190,ጭራሽ,Tasa
6191,ጭራቅ,Bulguu
6192,ጭርት,Robbii
6193,ጭቀየ,Dhooqa’e
6194,ጭቃ,"Dhooqee, Dhooqqee, Dhoqqee"
6195,ጭቅጭቅ,Yaa’ii
6196,ጭቆና,"Cunqursaa, Hacuuccaa"
6197,ጭነት,"Fe’issa, Fe’umsa"
6198,ጭንቀታም,"Cinqamaa, Cinqamtuu"
6199,ጭንቀት,Dhiphina
6200,ጭንቅ,Cinqii
6201,ጭንቅላት,"Qalbii, Saamuu, Samuu"
6202,ጭድ,Cidii
6203,ጭጋግ,"Dukkana, Dummessa, Duumessa, Hurii"
6204,ጮሀች,Iyyitee
6205,ጮሂ,Caraanaa
6206,ጮኸ,Iyye
6207,ጸሃይ,Biiftuu
6208,ፀሀይ,Biiftuu
6209,ፀሀይ-መጥለቅ,Seensa Aduu
6210,ፀሀይ-ግባት,Seensa Aduu
6211,ጸሐፊ,Barreessaa
6212,ጸሃፊ,Barreessaa
6213,ፀሐፊ,"Barreessaa, Barreessituu"
6214,ጸሀፊዎች,Barreessitoonni
6215,ጸህፊ,Barreessa
6216,ፀሎት,"Kadhaa, Kadhanna, Kadhannaa"
6217,ፀረ,Farra
6218,ፀረ-ተባይ,Farralbiisootaa
6219,ፀባይ,Amala
6220,ጸደይ,Birraa
6221,ፀጉር,"Refeensa, Rifeensa"
6222,ፀጉር ማበጠር,Filuu
6223,ፀጋ,Ayyana
6224,ፀፀት,"Gaabbi, Gaabbii, Gaabii"
6225,ፂም,Areeda
6226,ጻፍ,Bareessi
6227,ጽሑፍ,Barreeffama
6228,ፅህፈት,Barreefama
6229,ጽልመት,Dukkana
6230,ፅልፍ,Dhahaa
6231,ፅዳት,Qulqullina
6232,ፅዳት ሰራተኛ,"Qullquleesa, Qulqulleessituu"
6233,ፅድቅ,Qulqullummaa
6234,ጾም,Sooma
6235,ፆም,"Soma, Soomana"
6236,ፆታ,Saala
6237,ፈለገ,"Barbaade, Fedhe"
6238,ፈለጣ,Adda baase
6239,ፈላ,Danfe
6240,ፈላጊ,Barbaada
6241,ፈላጋ,Barbaade
6242,ፈልጉ,Barbaadaa
6243,ፈልግ,Barbaadi
6244,ፈሰሰ,"Dhangala’e, Dhangalaa’e, Yaa’e"
6245,ፈሳ,"Dhufee, Dhuufe"
6246,ፈሳሽ,"Dhangala’aa, Ya’a"
6247,ፈስ,Dhuufuu
6248,ፈረሰ,"Diigame, Diigamee, Jige, Jijige"
6249,ፈረስ,Farda
6250,ፈረቃ,"Dabaree, Faraqaa"
6251,ፈረንጅ,Faranjii
6252,ፈሪ,"Dhiphattuu, Sodaataa"
6253,ፈራ,Sodaate
6254,ፈራች,Sodaatee
6255,ፈራችሁ,Sodaattanii
6256,ፈተሽ,Sakkata’e
6257,ፈተና,Qormaata
6258,ፈቱ,Hiikaan
6259,ፈታ,Hiitee
6260,ፈታሽ,Sakata’a
6261,ፈትለፊት,Fuuldura
6262,ፈቺ,Hiiktuu
6263,ፈነቀለ,Buqqise
6264,ፈነዳ,Dhohe
6265,ፈንዳቂ,Burraaqxu
6266,ፈንጣ,Qorophiisa
6267,ፈንጣጣ,Kudhuba cimaa
6268,ፈዋሽ,Fayyisaa
6269,ፈዛዛ,"Fajajaa, Mujujaa"
6270,ፈደል,Qubee
6271,ፈገግታ,Seequu
6272,ፈጠረ,"Uume, Uummattee, Uumme"
6273,ፈጣሪ,"Rabbii, Uumaa, Waaqa, Waaqqayyo"
6274,ፈጣን,"Saffisaa, Si’ooftuu"
6275,ፈጣን ነች,Mudatudha
6276,ፈፀመ,"Raawwate, Xumure"
6277,ፈፅመዉ,Raawwatanii
6278,ፈፅም,Raawwadhu
6279,ፉክክር,Morkachaa
6280,ፊልም,"Fiilmii, Filmii"
6281,ፊሪ,Sodaataa
6282,ፊርማ,"Mallaattoo, Mallatoo"
6283,ፊት,"Fula, Fuula"
6284,ፊትለፊት,Fuldura
6285,ፊንላንድ,Fiinlaandii
6286,ፊንፊኔ፣አዲስ አበባ,Finfinne
6287,ፊኛ,Afuuffee
6288,ፊዚክስ,Fiiziksiin
6289,ፊደላት,Qubeewwan
6290,ፊደል,"Fidela, Qubee"
6291,ፋሲካ,Faasiikaa
6292,ፋርማሲ,Faarmaasii
6293,ፋሽን,Faashinii
6294,ፋሽኮ,Bucuqqoo
6295,ፋቀ,Soofe
6296,ፋብሪካ,Warshaa
6297,ፋኖስ,Faanoosii
6298,ፋክስ,Faaksii
6299,ፋክቱር,Faaktuura
6300,ፋይል,"Faayila, Faayilii"
6301,ፋይናንስ,Faynaansii
6302,ፌንጣ,Hawaasanisa
6303,ፌደራላዊ,Fedaraa
6304,ፌደራል,Federaala
6305,ፍሊት,Filiitii
6306,ፍላጎት,"Fedha, Feedhii"
6307,ፍላጐት,Fedhii
6308,ፍልሰት ,Godaansa
6309,ፍልቀት,Burqaa
6310,ፍልጥ,Falaxa
6311,ፍሩ,Sodaadha
6312,ፍሪዝ,Firiizii
6313,ፍሪጅ,Qabbaneessituu
6314,ፍራሽ,Firaashii
6315,ፍራቻ,Sodaan
6316,ፍሬ,Firii
6317,ፍሬ ነገር,Qabxiixiyyeffannaa
6318,ፍርሀት,Sodaa
6319,ፍርሃት,Soda
6320,ፍርድ,"Murtii, Muurtee"
6321,ፍቃድ,"Eeyama, Heeyyama"
6322,ፍቅረኛ,Jaalallee
6323,ፍቅር,Jaalala
6324,ፍቅር ነዉ,Jaalalaam
6325,ፍቅፋቂ,Suqaa
6326,ፍቱን,Sirrii
6327,ፍቺ,Hiika
6328,ፍየል,Re’ee
6329,ፍግ,Xaa’oo
6330,ፍጠን,Dafi
6331,ፍጡራን,Uumamoota
6332,ፍጡር,"Uumama, Uumamaa"
6333,ፍጥረታት,Uumamota
6334,ፍጥረት,Uumama
6335,ፍጥነት,"Ariitii, Hatattama, Saffisa"
6336,ፍፁም,Kan hanqina hin qabne
6337,ፍጻሚ,Xumura
6338,ፍፃሜ,"Dhuma, Raawwannaa, Xumura"
6339,ፎረፎር,Madaa mataa
6340,ፎርሙላ,Foormulaa
6341,ፎርም,Foormii
6342,ፎቅ,"Fooqii, Gamoo"
6343,ፎቶ,"Footoo, Suuraa"
6344,ፎካሪ,Fakkartuu
6345,ፎጣ,"Fooxaa, waccuu"
6346,ፓስታ,Paastaa
6347,ፓርላማ,Paarlaamaa
6348,ፓርቲ,Paartii
6349,ፓርቲዎች,"Paartiilee, Paartiileen"
6350,ፓርክ,Paarkii
6351,ፓንት,Butaantaa
6352,ፓዉንድ,Paawundii
6353,ፓይለት,Oftu xiyyara
6354,ፓፓያ,Paappaayee
6355,ፕላን,Karoora
6356,ፕሬዝዳንት,Pireezidaantii
6357,ፕሮጄክት,Pirojeekitii
6358,ፕሮግራም,Sagantaa
6359,ፕሮግራሞች,Sagantaalee
6360,ፕሮፌሰር,Pirofeesarii
6361,ፕሮፌሽናል,Piroofeshinaalii
6362,ፕሮፖጋንዳ,Propaganda
6363,ፖለቲካ,Siyaasaa
6364,ፖለቲካዊ,Siyaasoomsu
6365,ፖሊስ,Polisii
6366,ፖም,Poomii
6367,ፖዘቲቭ,Pooosativii
6368,ቪዛ,Viizaa
6369,ቪዲዮ,Viidiyoo
6370,ቫይረስ,"Vaayiressiin, Vayirasii"
6371,ቬሎ,Veelloo
6372,ሃተታ,Waayessaa -  Story (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6373,ሁለትዮሽ,Lamee -  Binary (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6374,ሁሉ,Kamuu -  Every (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6375,ሁሉም,Mara -  All (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6376,ሁሉንም,Hundataa -  Global (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6377,ሁነታ,Haalata -  Mode (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6378,ሁነታ,Haalata -  Mode (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6379,ሁኔታ,Haala -  Condition (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6380,ሁኔታ,Haalojii (Haala+Hojii) -  Status (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6381,ሁኔታዊ,Otoola -  Conditional (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6382,ሂራጋና,Hiragana -  Hiragana (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6383,ሂደት,Hojii -  Process (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6384,ሂድ,Deemi -  Go (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6385,ሂድ,Deemi -  Go (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6386,ህብረማውጫ,Caancalee -  Tab (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6387,ሕብረቁምፊ,Diraa -  String (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6388,ህትመት,Maxxansaa -  Publication (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6389,ህዋስ,Man’ee -  Cell (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6390,ህዝባር,Haxaaroo Duurataa -  Forward Slash (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6391,ሕዝባር,Haxaaroo -  Solidus (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6392,ሕዝባር,Haxaarroo -  Backslash (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6393,ህዳግ,Mudana -  Margin (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6394,ለብቻ,Ofiifoo -  Exclusive (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6395,ለአብነት,Kan Maddaa -  Prototype (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6396,ለካ,Safari -  Measure (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6397,ለዋጭ,Jijjiiraa -  Converter (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6398,ለውጥ,Jijjiiri -  Change (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6399,ለጥፍ,Maxaansi -  Paste (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6400,ሉህ,Wardi -  Sheet (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6401,ላኪ,Ergaa -  Sender (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6402,ላክ,Alergii -  Export (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6403,ላክ,Ergi -  Send (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6404,ላክ/ተቀበል,Ergi/Fuudhi -  Send/Receive (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6405,ሌላ,Kabiroo -  Other (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6406,ልቀቅ,Gadhisi -  Stream (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6407,ልኬት,Gara -  Dimension (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6408,ልክ,Safara -  Measurement (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6409,ልክ,Sirrii -  Accurate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6410,ልክነት,Sirrina -  Accuracy (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6411,ልወጣ,Jijjiirraa -  Conversion (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6412,ልወጣ,Jijjiiruu -  Conversion (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6413,ልዩ,Addayaa -  Special (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6414,ልዩነት,Safartuu Xiinannoo -  Variance (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6415,ልደት,Guyyaa Dhalootaa -  Birthday (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6416,ልጣፍ,Bifgarduubee Fooddaa -  Wallpaper (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6417,ልጨኛነት,Yaba -  Trust (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6418,መለካት,Safaruu -  Measurement (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6419,መለያ,Eenyummeessa -  Account (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6420,መለያ,Foo’aa -  Separator (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6421,መልህቅ,Korkoddii -  Anchor (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6422,መልስ,Bakkatti Deebisi -  Check In (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6423,መልስ,Deebi -  Response (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6424,መልስ,Deebii -  Answer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6425,መልእክት,Dhaamsa -  Message (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6426,መም,Kutaa -  Sector (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6427,መምረጫ,Filataa -  Selector (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6428,መምሪያ,Ajaja -  Instruction (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6429,መምሪያ,Imaammata -  Policy (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6430,መሰል,Horaa -  Clone (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6431,መሰየሚያ,Asxaa -  Label (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6432,መሣሪያ,Mi’a -  Device (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6433,መሳሪያ,Meeshaa -  Tool (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6434,መሳሪያዎች,Meeshaale -  Tools (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6435,መሳፍርት,Ulaagaalee -  Criteria (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6436,መስመረግርጌ,Jalmura -  Underline (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6437,መስመራዊ,Sorooroo -  Linear (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6438,መስመር,Sarara -  Line (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6439,መስተካክል,Qixxeessa -  Justification (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6440,መስክ,Dirree -  Field (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6441,መስኮት,Foddaa -  Window (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6442,መስፈርት,Ulaagaa -  Criterion (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6443,መረጃ,Odeeffannoo -  Information (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6444,መሪ,Qajeelchaa -  Leader (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6445,መራህያን,Qajeelcha -  Guides (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6446,መርሀግብር,Sagantaa -  Schedule (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6447,መሸንጎሪያ,Cufaa -  Lock (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6448,መሸጎጫ,Kuftalee -  Cache (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6449,መቀበያ,Galtee -  Target (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6450,መቀየር,Lakkaddeessuu -  Encoding (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6451,መቀያየሪያ,Jijjiirraa -  Switch (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6452,መቆጣጠሪያ,Too’annaa -  Control (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6453,መቆጣጠሪያዎች,Too’atamtoota -  Controls (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6454,መበተን,Cafaqoola -  Decompression (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6455,መብቶች,Mirga -  Rights (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6456,መተካት,Iddabsa -  Substitution (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6457,መተግበሪያ,Fayyadama -  Application (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6458,መቶኛ,Dhibbeentaa -  Percentage (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6459,መነሻ,Ka’umsa -  Home (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6460,መነሻማውጫ,Galeeloo Seensaa -  Login Directory (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6461,መነሻዎች,Qubduraa -  Initials (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6462,መናጅ,Taliigaa -  Manager (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6463,መንገድ,Xurree -  Street (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6464,መክፍል,Addabaa -  Split (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6465,መዋቅር,Caasaa -  Structure (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6466,መዋቅር,Goodayyaa Bu’uuraa -  Framework (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6467,መዋቅር,Qindaa’ina -  Setup (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6468,መዝን,Madaali -  Evaluate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6469,መዝገብ,Galmee -  Registry (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6470,መዝገብ,Haddaarsa -  Archive (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6471,መዝገብ,Kuusaa -  Record (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6472,መዝጋት,Cufiinsa -  Closing (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6473,መዝግብ,Galmee -  Register (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6474,መያዣ,Golga Kompitaraa -  Case (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6475,መደርደር,Fooyinsa -  Sorting (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6476,መደበኛ,Durtii -  Standard (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6477,መደብ,Ramaddii -  Class (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6478,መዳፊት,Hantuuttee -  Mouse (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6479,መድረሻ,Gahiinsa -  Access (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6480,መድረሻ,Ga’umsa -  Destination (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6481,መድብ,Ramadi -  Allocate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6482,መድብ,Ramadi -  Assign (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6483,መጀመሪያ,Tokkoffaa -  First (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6484,መገለጫ,Danaa -  Profile (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6485,መገልገያዎች,Fayyaddaa -  Utility (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6486,መገናኛ,Qaaqa -  Dialog (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6487,መገኛችን,Nu Qunnami -  Contact Us (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6488,መጋሪያ,Yagutooma -  Share (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6489,መጋራት,Yagutooma -  Sharing (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6490,መጋጠሚያ,Walgita -  Coordinate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6491,መጠባበቂያ,Dilbii -  Backup (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6492,መጠነአረፋ,Hammamtaa Hoomachaa -  Bubble Size (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6493,መጠን,Hamamtaa -  Size (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6494,መጠን,Hamma -  Amount (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6495,መጠይቅ,Gaafata -  Query (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6496,መጫን,Ijaarsa -  Installation (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6497,መጫጫር,Hahaquu -  Scribble (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6498,መጽሐፊት,Kixiqqaa -  Booklet (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6499,መፅሄት,Kitaabbee -  Journal (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6500,መፈለጊያ,Barbaaduu -  Search (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6501,መፍታት,Diiga Icciitii -  Decryption (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6502,መፍቻ,Waayoo -  Legend (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6503,ሙሉነት,Amanama -  Integrity (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6504,ሙላ,Guuti -  Fill (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6505,ሙዚቃዬ,Muuziqaa Koo -  My Music (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6506,ሙያ,Kaamaya -  Profession (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6507,ሚና,Qooda -  Role (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6508,ሚክስ,Maki -  Mix (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6509,ማህደረመረጃ,Meeshaalee Sabqunnamtii -  Media (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6510,ማመልከት,Asattoo -  Signal (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6511,ማመሳሰል,Fakkeessuu -  Replication (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6512,ማመሳከሪያ,Wabii -  Reference (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6513,ማመስጠር,Icciteessuu -  Encryption (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6514,ማመቅ,Cafaqoo -  Compression (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6515,ማመንጨት,Eegaltii -  Originate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6516,ማሰስ,Iyyaafata -  Browsing (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6517,ማሰሺያ,Iyyaafataa -  Browser (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6518,ማሳሰቢያ,Waakkii -  Disclaimer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6519,ማሳያ,Agarsiisaa -  Display (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
6520,ማሳያ,Torgii -  Monitor (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
